functionType,L2 DCM,L1 DCM,MatrixSize,BlockSize,NumThreads,Real Time
Parallelized Inline Mult,711944264,67699438282,10240,-1,4,158.702
Parallelized Inline Mult,689877048,67717101228,10240,-1,4,158.916
Parallelized Inline Mult,687032034,67705858540,10240,-1,4,163.127
Parallelized Inline Mult,694858732,67706767036,10240,-1,4,159.868
Parallelized Inline Mult,705084811,67693926312,10240,-1,4,158.746
Parallelized Inline Mult,703668912,67698474287,10240,-1,4,161.979
Parallelized Inline Mult,705972706,67702666486,10240,-1,4,154.762
Parallelized Inline Mult,706480298,67702198479,10240,-1,4,155.975
Parallelized Inline Mult,701253276,67692437139,10240,-1,4,158.985
Parallelized Inline Mult,697740797,67695710053,10240,-1,4,162.55
Parallelized Inline Mult,699440888,67699256298,10240,-1,4,157.732
Parallelized Inline Mult,23862937,2180091493,4096,-1,8,9.52859
Parallelized Inline Mult,24618813,2180122680,4096,-1,8,9.37225
Parallelized Inline Mult,24424401,2179326258,4096,-1,8,9.52209
Parallelized Inline Mult,24105892,2179402986,4096,-1,8,9.70173
Parallelized Inline Mult,25107231,2178719638,4096,-1,8,9.38223
Parallelized Inline Mult,23824065,2179466818,4096,-1,8,9.8076
Parallelized Inline Mult,22528373,2181632735,4096,-1,8,9.5066
Parallelized Inline Mult,24215224,2179365974,4096,-1,8,9.4922
Parallelized Inline Mult,23384372,2180335419,4096,-1,8,9.21925
Parallelized Inline Mult,24549761,2179166634,4096,-1,8,9.31403
Parallelized Inline Mult,24227349,2179985218,4096,-1,8,9.23078
Parallelized Inline Mult,23239374,2181282118,4096,-1,8,9.43664
Parallelized Inline Mult,23105178,2181781467,4096,-1,8,9.85589
Parallelized Inline Mult,24275609,2180590516,4096,-1,8,9.48782
Parallelized Inline Mult,24275634,2179335289,4096,-1,8,9.64116
Parallelized Inline Mult,23446985,2180873891,4096,-1,8,9.75162
Parallelized Inline Mult,23972939,2180060541,4096,-1,8,10.0756
Parallelized Inline Mult,23855000,2180100876,4096,-1,8,9.4951
Parallelized Inline Mult,23011528,2181192227,4096,-1,8,9.74266
Parallelized Inline Mult,23454345,2180724386,4096,-1,8,10.0523
Parallelized Inline Mult,24459739,2179859505,4096,-1,8,9.50509
Parallelized Inline Mult,24482607,2179869287,4096,-1,8,9.83474
Parallelized Inline Mult,23925918,2180150106,4096,-1,8,9.75289
Parallelized Inline Mult,24204609,2179634106,4096,-1,8,9.70586
Parallelized Inline Mult,24559422,2180148158,4096,-1,8,9.62167
Parallelized Inline Mult,23431101,2180202255,4096,-1,8,9.52081
Parallelized Inline Mult,24217574,2179540141,4096,-1,8,9.26603
Parallelized Inline Mult,23353661,2180114576,4096,-1,8,9.42344
Parallelized Inline Mult,24695873,2179210922,4096,-1,8,9.48307
Parallelized Inline Mult,22572408,2182107029,4096,-1,8,9.34103
Parallelized Inline Mult,74448770,7325518415,6144,-1,8,33.5754
Parallelized Inline Mult,75702358,7324003741,6144,-1,8,33.4898
Parallelized Inline Mult,74217825,7331451540,6144,-1,8,33.574
Parallelized Inline Mult,74660521,7324328505,6144,-1,8,33.9065
Parallelized Inline Mult,75172624,7323478376,6144,-1,8,33.5695
Parallelized Inline Mult,75198189,7324764717,6144,-1,8,33.8345
Parallelized Inline Mult,77128226,7322447059,6144,-1,8,33.2983
Parallelized Inline Mult,75982885,7323409027,6144,-1,8,33.2768
Parallelized Inline Mult,73783413,7326087957,6144,-1,8,34.4873
Parallelized Inline Mult,76630148,7323390892,6144,-1,8,33.5799
Parallelized Inline Mult,76736254,7324275839,6144,-1,8,32.8951
Parallelized Inline Mult,72920520,7327318500,6144,-1,8,34.3679
Parallelized Inline Mult,74225219,7326654172,6144,-1,8,33.6463
Parallelized Inline Mult,74735573,7326536675,6144,-1,8,32.9841
Parallelized Inline Mult,73625908,7325461988,6144,-1,8,33.3297
Parallelized Inline Mult,74786190,7324822668,6144,-1,8,33.219
Parallelized Inline Mult,73609740,7328814000,6144,-1,8,32.9286
Parallelized Inline Mult,73622885,7326837762,6144,-1,8,33.5895
Parallelized Inline Mult,76067675,7324453731,6144,-1,8,33.4462
Parallelized Inline Mult,72935773,7325449649,6144,-1,8,33.8996
Parallelized Inline Mult,73653296,7325358203,6144,-1,8,33.8845
Parallelized Inline Mult,75576037,7323685713,6144,-1,8,33.8689
Parallelized Inline Mult,75420015,7323901172,6144,-1,8,33.2395
Parallelized Inline Mult,75472619,7324393620,6144,-1,8,33.7398
Parallelized Inline Mult,74118492,7326988500,6144,-1,8,33.9823
Parallelized Inline Mult,73678801,7327063816,6144,-1,8,33.4358
Parallelized Inline Mult,73943052,7325792608,6144,-1,8,33.4787
Parallelized Inline Mult,76179916,7323826569,6144,-1,8,33.7699
Parallelized Inline Mult,74429553,7324905544,6144,-1,8,33.8407
Parallelized Inline Mult,72859036,7326520889,6144,-1,8,34.0442
Parallelized Inline Mult,173696549,17351846281,8192,-1,8,81.0795
Parallelized Inline Mult,176309603,17347370926,8192,-1,8,80.9591
Parallelized Inline Mult,175029081,17350704148,8192,-1,8,81.9341
Parallelized Inline Mult,177775483,17349338918,8192,-1,8,81.3028
Parallelized Inline Mult,174509722,17354194172,8192,-1,8,80.5414
Parallelized Inline Mult,177355480,17350139664,8192,-1,8,80.7451
Parallelized Inline Mult,178215538,17349906603,8192,-1,8,81.6205
Parallelized Inline Mult,178325591,17347149040,8192,-1,8,80.2211
Parallelized Inline Mult,179224691,17347351346,8192,-1,8,81.421
Parallelized Inline Mult,172076658,17364675961,8192,-1,8,79.632
Parallelized Inline Mult,175935907,17352324949,8192,-1,8,81.6489
Parallelized Inline Mult,178484503,17347246987,8192,-1,8,81.8331
Parallelized Inline Mult,181022147,17347250505,8192,-1,8,79.7843
Parallelized Inline Mult,168778953,17369414514,8192,-1,8,79.6242
Parallelized Inline Mult,178137308,17348914108,8192,-1,8,80.7359
Parallelized Inline Mult,176146573,17349970511,8192,-1,8,80.8995
Parallelized Inline Mult,176575718,17353215683,8192,-1,8,80.3928
Parallelized Inline Mult,177005673,17347578958,8192,-1,8,80.6879
Parallelized Inline Mult,171672510,17355817590,8192,-1,8,81.2479
Parallelized Inline Mult,177775155,17350725679,8192,-1,8,80.7072
Parallelized Inline Mult,179708778,17345091509,8192,-1,8,81.9705
Parallelized Inline Mult,178899743,17355278057,8192,-1,8,79.2426
Parallelized Inline Mult,178044137,17352528013,8192,-1,8,81.3467
Parallelized Inline Mult,176572862,17348655997,8192,-1,8,82.0357
Parallelized Inline Mult,178796847,17346036610,8192,-1,8,81.537
Parallelized Inline Mult,176780062,17349166828,8192,-1,8,81.4166
Parallelized Inline Mult,175111727,17351766754,8192,-1,8,79.6062
Parallelized Inline Mult,174716465,17350519777,8192,-1,8,80.887
Parallelized Inline Mult,175896926,17354346340,8192,-1,8,81.2772
Parallelized Inline Mult,176747652,17349243978,8192,-1,8,81.7074
Parallelized Inline Mult,344427459,33869093123,10240,-1,8,161.465
Parallelized Inline Mult,348659632,33865557763,10240,-1,8,159.691
Parallelized Inline Mult,348826526,33864959586,10240,-1,8,160.866
Parallelized Inline Mult,349907268,33865332865,10240,-1,8,164.347
Parallelized Inline Mult,355878360,33866608060,10240,-1,8,170.004
Parallelized Inline Mult,356687461,33865933381,10240,-1,8,167.446
Parallelized Inline Mult,359035912,33865472558,10240,-1,8,169.075
Parallelized Inline Mult,357461290,33867095231,10240,-1,8,167.109
Parallelized Inline Mult,357281784,33867189937,10240,-1,8,168.832
Parallelized Inline Mult,358392894,33866110510,10240,-1,8,166.228
Parallelized Inline Mult,359186374,33863685484,10240,-1,8,164.777
Parallelized Inline Mult,360900869,33864353500,10240,-1,8,164.85
Parallelized Inline Mult,358410666,33866980416,10240,-1,8,168.02
Parallelized Inline Mult,358014055,33867653371,10240,-1,8,167.783
Parallelized Inline Mult,361312359,33866931264,10240,-1,8,171.27
Parallelized Inline Mult,356576071,33870237125,10240,-1,8,168.648
Parallelized Inline Mult,356340919,33870068879,10240,-1,8,171.244
Parallelized Inline Mult,359702070,33864991136,10240,-1,8,167.346
Parallelized Inline Mult,359244698,33867331213,10240,-1,8,167.9
Parallelized Inline Mult,354433574,33871441393,10240,-1,8,167.981
Parallelized Inline Mult,356881007,33875568256,10240,-1,8,177.241
Parallelized Inline Mult,357408433,33866903475,10240,-1,8,169.475
Parallelized Inline Mult,360699975,33867079635,10240,-1,8,167.715
Parallelized Inline Mult,357380363,33868113439,10240,-1,8,169.556
Parallelized Inline Mult,359712991,33866398248,10240,-1,8,165.843
Parallelized Inline Mult,355135345,33868540955,10240,-1,8,168.88
Parallelized Inline Mult,357616151,33867468595,10240,-1,8,166.603
Parallelized Inline Mult,354167638,33867635606,10240,-1,8,166.783
Parallelized Inline Mult,352061634,33866547415,10240,-1,8,159.264
Parallelized Inline Mult,354325903,33873230735,10240,-1,8,165.441
Parallelized Inline Mult,15259099,1458914061,4096,-1,12,9.12017
Parallelized Inline Mult,15266452,1458976433,4096,-1,12,9.58345
Parallelized Inline Mult,15109046,1459127564,4096,-1,12,9.7085
Parallelized Inline Mult,14845509,1459178122,4096,-1,12,9.1599
Parallelized Inline Mult,14997112,1458755330,4096,-1,12,9.34431
Parallelized Inline Mult,15084925,1458663584,4096,-1,12,9.34402
Parallelized Inline Mult,15169426,1458962055,4096,-1,12,9.5321
Parallelized Inline Mult,14974379,1459080534,4096,-1,12,9.43271
Parallelized Inline Mult,15204574,1458664726,4096,-1,12,9.48223
Parallelized Inline Mult,15287238,1458432802,4096,-1,12,9.23444
Parallelized Inline Mult,14623218,1459108710,4096,-1,12,9.46974
Parallelized Inline Mult,13849871,1460584749,4096,-1,12,9.31882
Parallelized Inline Mult,15527582,1458430631,4096,-1,12,9.30448
Parallelized Inline Mult,14820321,1458828488,4096,-1,12,9.33504
Parallelized Inline Mult,15556917,1458607363,4096,-1,12,9.15119
Parallelized Inline Mult,15081747,1458778571,4096,-1,12,9.31332
Parallelized Inline Mult,14387985,1459769171,4096,-1,12,9.41213
Parallelized Inline Mult,15429080,1458415344,4096,-1,12,9.31122
Parallelized Inline Mult,15041128,1459247993,4096,-1,12,9.15349
Parallelized Inline Mult,15294547,1458622735,4096,-1,12,9.58596
Parallelized Inline Mult,15163393,1459022578,4096,-1,12,9.31284
Parallelized Inline Mult,15486266,1458457916,4096,-1,12,9.37238
Parallelized Inline Mult,15179431,1459186268,4096,-1,12,9.14481
Parallelized Inline Mult,14620944,1459151889,4096,-1,12,9.54652
Parallelized Inline Mult,14898048,1459216510,4096,-1,12,9.49851
Parallelized Inline Mult,15552560,1458547741,4096,-1,12,9.43851
Parallelized Inline Mult,14150227,1459856525,4096,-1,12,9.39134
Parallelized Inline Mult,15092836,1459147660,4096,-1,12,9.38445
Parallelized Inline Mult,14296734,1460311684,4096,-1,12,9.56859
Parallelized Inline Mult,15058680,1458841758,4096,-1,12,9.6693
Parallelized Inline Mult,52393982,4887810716,6144,-1,12,33.9749
Parallelized Inline Mult,52412057,4889434062,6144,-1,12,33.8482
Parallelized Inline Mult,52937969,4888846238,6144,-1,12,33.8107
Parallelized Inline Mult,53476075,4887503722,6144,-1,12,33.687
Parallelized Inline Mult,52520240,4889846004,6144,-1,12,33.638
Parallelized Inline Mult,53698456,4887610130,6144,-1,12,33.4621
Parallelized Inline Mult,53815825,4887584807,6144,-1,12,33.7775
Parallelized Inline Mult,53020164,4888033119,6144,-1,12,33.416
Parallelized Inline Mult,53839260,4887245397,6144,-1,12,33.7841
Parallelized Inline Mult,52380951,4889028657,6144,-1,12,33.3035
Parallelized Inline Mult,53086158,4887946909,6144,-1,12,33.9273
Parallelized Inline Mult,53029773,4887738710,6144,-1,12,33.3988
Parallelized Inline Mult,53024342,4888074662,6144,-1,12,33.7538
Parallelized Inline Mult,52464968,4888347490,6144,-1,12,33.5022
Parallelized Inline Mult,52829224,4888569037,6144,-1,12,33.4722
Parallelized Inline Mult,53214277,4888453398,6144,-1,12,33.4771
Parallelized Inline Mult,54407037,4886318927,6144,-1,12,33.075
Parallelized Inline Mult,51980415,4890697973,6144,-1,12,33.7062
Parallelized Inline Mult,52762294,4888980214,6144,-1,12,33.4712
Parallelized Inline Mult,53355894,4887984161,6144,-1,12,33.1866
Parallelized Inline Mult,53834953,4886766427,6144,-1,12,34.1942
Parallelized Inline Mult,53386436,4889248833,6144,-1,12,33.3405
Parallelized Inline Mult,53326762,4888259872,6144,-1,12,33.7079
Parallelized Inline Mult,54627689,4886351811,6144,-1,12,33.3359
Parallelized Inline Mult,52744159,4888457454,6144,-1,12,33.8225
Parallelized Inline Mult,54464033,4888801004,6144,-1,12,33.6201
Parallelized Inline Mult,52743086,4888086379,6144,-1,12,34.2011
Parallelized Inline Mult,52575385,4889161895,6144,-1,12,33.5508
Parallelized Inline Mult,52668788,4888709475,6144,-1,12,33.6972
Parallelized Inline Mult,53937973,4887018696,6144,-1,12,34.0732
Parallelized Inline Mult,120849583,11580686492,8192,-1,12,81.6754
Parallelized Inline Mult,121912687,11580191591,8192,-1,12,81.901
Parallelized Inline Mult,120796812,11581426417,8192,-1,12,81.3377
Parallelized Inline Mult,121647272,11582099586,8192,-1,12,82.2524
Parallelized Inline Mult,123595623,11578181442,8192,-1,12,81.4186
Parallelized Inline Mult,123220718,11579908698,8192,-1,12,81.6549
Parallelized Inline Mult,120858359,11582717348,8192,-1,12,81.1068
Parallelized Inline Mult,122998032,11581341046,8192,-1,12,81.1702
Parallelized Inline Mult,122431844,11579433009,8192,-1,12,82.0363
Parallelized Inline Mult,121749919,11580523319,8192,-1,12,81.7241
Parallelized Inline Mult,121045855,11580677670,8192,-1,12,81.3058
Parallelized Inline Mult,123125903,11578668141,8192,-1,12,82.0945
Parallelized Inline Mult,122085164,11580251507,8192,-1,12,81.0297
Parallelized Inline Mult,122373673,11580847602,8192,-1,12,81.8014
Parallelized Inline Mult,120879382,11580658091,8192,-1,12,81.0451
Parallelized Inline Mult,123087493,11581341831,8192,-1,12,82.0837
Parallelized Inline Mult,118376351,11582787075,8192,-1,12,81.4285
Parallelized Inline Mult,122219188,11579848494,8192,-1,12,81.5129
Parallelized Inline Mult,120091551,11581353900,8192,-1,12,82.1294
Parallelized Inline Mult,122957930,11580508532,8192,-1,12,81.967
Parallelized Inline Mult,121164624,11581570056,8192,-1,12,81.0384
Parallelized Inline Mult,123403397,11580547557,8192,-1,12,81.567
Parallelized Inline Mult,118802858,11580424035,8192,-1,12,81.82
Parallelized Inline Mult,122214261,11580676598,8192,-1,12,81.8713
Parallelized Inline Mult,119290109,11581530226,8192,-1,12,82.3335
Parallelized Inline Mult,120181406,11580918430,8192,-1,12,82.3062
Parallelized Inline Mult,122461815,11579157543,8192,-1,12,81.968
Parallelized Inline Mult,123443258,11581876810,8192,-1,12,81.7819
Parallelized Inline Mult,121738079,11579383382,8192,-1,12,81.2253
Parallelized Inline Mult,122568223,11580582972,8192,-1,12,81.5045
Parallelized Inline Mult,237368790,22609161813,10240,-1,12,162.059
Parallelized Inline Mult,296498443,22599979507,10240,-1,12,162.602
Parallelized Inline Mult,233801504,22611581555,10240,-1,12,162.448
Parallelized Inline Mult,291761737,22606223944,10240,-1,12,165.571
Parallelized Inline Mult,235164111,22610117968,10240,-1,12,161.161
Parallelized Inline Mult,297221101,22600039778,10240,-1,12,163.239
Parallelized Inline Mult,233816013,22612422792,10240,-1,12,161.107
Parallelized Inline Mult,291453877,22604031515,10240,-1,12,164.42
Parallelized Inline Mult,234654230,22612680754,10240,-1,12,162.002
Parallelized Inline Mult,289842943,22608529127,10240,-1,12,163.979
Parallelized Inline Mult,233845905,22613518806,10240,-1,12,161.615
Parallelized Inline Mult,291756747,22600981265,10240,-1,12,163.217
Parallelized Inline Mult,238071936,22609599470,10240,-1,12,161.431
Parallelized Inline Mult,291283464,22603103096,10240,-1,12,163.191
Parallelized Inline Mult,233384281,22611431725,10240,-1,12,161.514
Parallelized Inline Mult,292682302,22600355510,10240,-1,12,163.441
Parallelized Inline Mult,236262765,22608447664,10240,-1,12,161.721
Parallelized Inline Mult,290348813,22601748484,10240,-1,12,162.689
Parallelized Inline Mult,235377854,22611915069,10240,-1,12,160.536
Parallelized Inline Mult,292856461,22600399864,10240,-1,12,162.418
Parallelized Inline Mult,235392966,22610092742,10240,-1,12,160.863
Parallelized Inline Mult,289404234,22605551650,10240,-1,12,162.859
Parallelized Inline Mult,236165616,22610517507,10240,-1,12,162.824
Parallelized Inline Mult,288530872,22606965601,10240,-1,12,163.38
Parallelized Inline Mult,236928901,22610174229,10240,-1,12,162.072
Parallelized Inline Mult,288215213,22604067118,10240,-1,12,163.588
Parallelized Inline Mult,235952617,22609881214,10240,-1,12,161.418
Parallelized Inline Mult,293492466,22599315387,10240,-1,12,163.676
Parallelized Inline Mult,234123048,22610500723,10240,-1,12,161.306
Parallelized Inline Mult,291395222,22602901537,10240,-1,12,162.339
Parallelized Inline Mult,7516415,732651491,4096,-1,24,9.91957
Parallelized Inline Mult,7698737,732448511,4096,-1,24,9.53308
Parallelized Inline Mult,7663729,732341908,4096,-1,24,9.68763
Parallelized Inline Mult,7269641,733003241,4096,-1,24,9.87999
Parallelized Inline Mult,7560425,732765338,4096,-1,24,10.3871
Parallelized Inline Mult,7483696,732882326,4096,-1,24,10.5843
Parallelized Inline Mult,7532541,732687631,4096,-1,24,10.1137
Parallelized Inline Mult,7976307,732305263,4096,-1,24,9.72677
Parallelized Inline Mult,7751099,732387308,4096,-1,24,9.88048
Parallelized Inline Mult,7511861,732777633,4096,-1,24,10.1573
Parallelized Inline Mult,7718235,732690980,4096,-1,24,10.3004
Parallelized Inline Mult,7709889,732418650,4096,-1,24,9.88228
Parallelized Inline Mult,7657728,732391673,4096,-1,24,9.77001
Parallelized Inline Mult,7346633,732850189,4096,-1,24,9.9186
Parallelized Inline Mult,7624282,732749978,4096,-1,24,10.2712
Parallelized Inline Mult,7617761,732629861,4096,-1,24,10.2817
Parallelized Inline Mult,7567620,732609570,4096,-1,24,10.1871
Parallelized Inline Mult,7720243,732514834,4096,-1,24,9.83951
Parallelized Inline Mult,7724109,732378022,4096,-1,24,9.79235
Parallelized Inline Mult,7524764,732680501,4096,-1,24,9.67871
Parallelized Inline Mult,7506841,732849713,4096,-1,24,9.99706
Parallelized Inline Mult,7948002,732433808,4096,-1,24,9.77864
Parallelized Inline Mult,7620338,732615968,4096,-1,24,9.91792
Parallelized Inline Mult,7651087,732421010,4096,-1,24,10.0216
Parallelized Inline Mult,7716480,732704499,4096,-1,24,9.70844
Parallelized Inline Mult,7701017,732829958,4096,-1,24,11.045
Parallelized Inline Mult,7507801,732883639,4096,-1,24,10.2287
Parallelized Inline Mult,7923144,732442796,4096,-1,24,10.1453
Parallelized Inline Mult,7537063,732734154,4096,-1,24,10.7285
Parallelized Inline Mult,7738387,732667425,4096,-1,24,10.7607
Parallelized Inline Mult,27128341,2451166992,6144,-1,24,37.5912
Parallelized Inline Mult,27026400,2451381946,6144,-1,24,38.0165
Parallelized Inline Mult,26867126,2450919503,6144,-1,24,37.3963
Parallelized Inline Mult,26486409,2452138987,6144,-1,24,38.1245
Parallelized Inline Mult,26880523,2451753436,6144,-1,24,37.9044
Parallelized Inline Mult,26741500,2451586429,6144,-1,24,37.523
Parallelized Inline Mult,26842885,2451997252,6144,-1,24,39.2099
Parallelized Inline Mult,26558178,2452085006,6144,-1,24,38.7891
Parallelized Inline Mult,27300713,2451173052,6144,-1,24,37.3471
Parallelized Inline Mult,26769110,2451724857,6144,-1,24,37.5748
Parallelized Inline Mult,27155160,2451257376,6144,-1,24,37.8993
Parallelized Inline Mult,26990941,2451191752,6144,-1,24,37.0827
Parallelized Inline Mult,26605314,2451703162,6144,-1,24,38.7197
Parallelized Inline Mult,26941777,2451561390,6144,-1,24,38.2434
